Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,SMA_Short,SMA_Long,RSI,AvgVolume,Signal
2025-05-14 00:00:00+05:30,839.0,855.2000122070312,829.0,850.7000122070312,7853368,0.0,0.0,PAYTM,849.0849975585937,,45.12124385480444,,0
2025-05-15 00:00:00+05:30,854.0,864.1500244140625,838.0999755859375,857.2000122070312,6067059,0.0,0.0,PAYTM,848.3299987792968,,42.57985737006823,,0
2025-05-16 00:00:00+05:30,858.2999877929688,862.9000244140625,847.7000122070312,852.3499755859375,2916695,0.0,0.0,PAYTM,850.4299987792969,,46.14109855185562,,0
2025-05-19 00:00:00+05:30,855.0,874.5,841.5999755859375,870.9500122070312,5742563,0.0,0.0,PAYTM,850.925,862.4675018310547,48.28244515621909,6358570.75,0
2025-05-20 00:00:00+05:30,875.0999755859375,881.8499755859375,847.0999755859375,850.75,4656510,0.0,0.0,PAYTM,854.5150024414063,861.0975006103515,46.91701353223751,6314476.05,0
2025-05-21 00:00:00+05:30,853.0,859.9000244140625,835.0,843.0999755859375,4043828,0.0,0.0,PAYTM,851.475,859.1574981689453,46.671788426049815,6310901.65,0
2025-05-22 00:00:00+05:30,840.0,841.75,818.0,828.4500122070312,5158180,0.0,0.0,PAYTM,850.8049987792969,856.375,49.52692287089405,6375343.95,0
2025-05-23 00:00:00+05:30,830.0999755859375,850.5499877929688,826.0,843.9500122070312,3548267,0.0,0.0,PAYTM,851.9349975585938,853.2850006103515,46.16321820378879,6303151.1,0
2025-05-26 00:00:00+05:30,851.4000244140625,874.0,850.7999877929688,870.0,5514012,0.0,0.0,PAYTM,852.3299987792968,853.0024993896484,60.514780631851764,6357119.9,0
2025-05-27 00:00:00+05:30,870.5,879.9000244140625,862.1500244140625,866.5499877929688,3650160,0.0,0.0,PAYTM,853.4,852.2424987792969,48.321658387640035,6390783.45,0
2025-05-28 00:00:00+05:30,867.5,871.2000122070312,849.2000122070312,852.5999755859375,2178701,0.0,0.0,PAYTM,853.5899963378906,851.3374969482422,54.77688169707452,6313444.55,0
2025-05-29 00:00:00+05:30,852.5999755859375,883.0,852.5999755859375,877.0999755859375,3282118,0.0,0.0,PAYTM,855.5799926757812,851.9549957275391,60.85999166116411,6314658.15,0
2025-05-30 00:00:00+05:30,881.0,895.3499755859375,880.0,890.4500122070312,4250938,0.0,0.0,PAYTM,859.3899963378906,854.9099975585938,56.608887190162434,6239062.25,0
2025-06-02 00:00:00+05:30,888.9000244140625,929.0,883.6500244140625,924.3499755859375,7388409,0.0,0.0,PAYTM,864.7299926757812,857.8274963378906,66.44262696657395,6437755.55,0
2025-06-03 00:00:00+05:30,927.1500244140625,954.4500122070312,919.0499877929688,928.25,8654142,0.0,0.0,PAYTM,872.4799926757812,863.4974975585938,68.7273476561245,6584595.35,0
2025-06-04 00:00:00+05:30,930.0,950.7000122070312,930.0,939.5499877929688,5664753,0.0,0.0,PAYTM,882.1249938964844,866.7999969482422,69.43590692121354,6022156.95,0
2025-06-05 00:00:00+05:30,940.2000122070312,965.5,939.0,941.2999877929688,6726501,0.0,0.0,PAYTM,893.4099914550782,872.1074951171875,71.30538591604314,6034585.45,0
2025-06-06 00:00:00+05:30,945.0,968.9000244140625,935.0999755859375,961.9500122070312,4463783,0.0,0.0,PAYTM,905.2099914550781,878.5724945068359,71.58443522804791,6062808.95,0
2025-06-09 00:00:00+05:30,966.25,974.0,952.7999877929688,969.0499877929688,3856188,0.0,0.0,PAYTM,915.114990234375,883.7224945068359,79.9190643622938,6003683.25,0
2025-06-10 00:00:00+05:30,969.0499877929688,974.5999755859375,955.9000244140625,961.2999877929688,1900107,0.0,0.0,PAYTM,924.589990234375,888.9949951171875,79.87867024813661,4875814.1,0
2025-06-11 00:00:00+05:30,963.75,978.0,952.3499755859375,960.4500122070312,3892930,0.0,0.0,PAYTM,935.3749938964844,894.4824951171875,85.86956521739131,4677792.2,0
2025-06-12 00:00:00+05:30,913.0499877929688,914.9000244140625,864.4000244140625,895.4000244140625,24671337,0.0,0.0,PAYTM,937.2049987792968,896.3924957275391,61.01477518650939,5608006.1,0
2025-06-13 00:00:00+05:30,867.2000122070312,897.3499755859375,867.2000122070312,882.25,5286299,0.0,0.0,PAYTM,936.3849975585938,897.8874969482422,52.775889110488414,5726486.3,0
2025-06-16 00:00:00+05:30,886.6500244140625,888.9500122070312,857.1500244140625,877.3499755859375,4457499,0.0,0.0,PAYTM,931.6849975585938,898.2074951171875,52.431334086494026,5662233.1,0
2025-06-17 00:00:00+05:30,882.0,882.5499877929688,857.1500244140625,865.1500244140625,3534347,0.0,0.0,PAYTM,925.375,898.9274963378906,52.84775362346941,5606124.95,0
2025-06-18 00:00:00+05:30,871.25,895.0,859.0,891.5,6023646,0.0,0.0,PAYTM,920.5700012207031,901.3474975585938,53.2403302381745,5705115.85,0
2025-06-19 00:00:00+05:30,892.0,896.5,865.0499877929688,868.2000122070312,5498409,0.0,0.0,PAYTM,913.2600036621094,903.3349975585937,45.207837742905035,5722127.3,0
2025-06-20 00:00:00+05:30,872.5999755859375,879.3499755859375,859.1500244140625,871.2000122070312,5222989,0.0,0.0,PAYTM,904.1850036621094,904.6974975585938,36.79503614950388,5805863.4,-1
2025-06-23 00:00:00+05:30,865.0,893.9500122070312,862.0,883.4500122070312,3755961,0.0,0.0,PAYTM,895.6250061035156,905.3699981689454,39.312975654359164,5717960.85,0
2025-06-24 00:00:00+05:30,894.7999877929688,907.5499877929688,886.4500122070312,898.5,4753159,0.0,0.0,PAYTM,889.3450073242187,906.9674987792969,40.37965684696862,5773110.8,0
2025-06-25 00:00:00+05:30,902.6500244140625,908.9000244140625,890.5,894.7000122070312,2395054,0.0,0.0,PAYTM,882.7700073242188,909.0725006103515,39.18291626902179,5783928.45,0
2025-06-26 00:00:00+05:30,899.3499755859375,918.9000244140625,889.0999755859375,915.75,3841951,0.0,0.0,PAYTM,884.8050048828125,911.0050018310546,39.29563462601802,5811920.1,0
2025-06-27 00:00:00+05:30,917.9500122070312,921.9500122070312,905.4500122070312,919.3499755859375,4347760,0.0,0.0,PAYTM,888.5150024414063,912.45,38.294855477685935,5816761.2,0
2025-06-30 00:00:00+05:30,919.0,928.8499755859375,914.0499877929688,924.0,3683768,0.0,0.0,PAYTM,893.1800048828125,912.4325012207031,41.085084277866486,5631529.15,0
2025-07-01 00:00:00+05:30,911.0,936.9000244140625,911.0,930.25,3655141,0.0,0.0,PAYTM,899.6900024414062,912.5325012207031,42.963647662617085,5381579.1,0
2025-07-02 00:00:00+05:30,930.0,933.2000122070312,922.0,926.7000122070312,1846081,0.0,0.0,PAYTM,903.2100036621093,911.8900024414063,60.22207879240421,5190645.5,0
2025-07-03 00:00:00+05:30,926.7000122070312,933.9000244140625,916.5,925.2999877929688,2399238,0.0,0.0,PAYTM,908.9200012207032,911.0900024414062,65.2281619446974,4974282.35,0
2025-07-04 00:00:00+05:30,930.2999877929688,934.9500122070312,922.0,930.8499755859375,1992624,0.0,0.0,PAYTM,914.8849975585938,909.5350006103515,68.83804436314058,4850724.4,0
2025-07-07 00:00:00+05:30,930.8499755859375,931.9000244140625,917.0999755859375,920.7999877929688,1356595,0.0,0.0,PAYTM,918.6199951171875,907.1225006103516,69.89631654680026,4725744.75,0
2025-07-08 00:00:00+05:30,925.0,926.2000122070312,896.0999755859375,911.0499877929688,2454000,0.0,0.0,PAYTM,919.8749938964844,904.6100006103516,57.93103345817691,4753439.4,0
2025-07-09 00:00:00+05:30,911.0499877929688,913.9500122070312,902.0,907.7000122070312,1244906,0.0,0.0,PAYTM,921.1749938964844,901.9725006103515,69.11908422384852,4621038.2,0
2025-07-10 00:00:00+05:30,907.9500122070312,944.4000244140625,907.9500122070312,940.5499877929688,6509036,0.0,0.0,PAYTM,923.6549926757813,904.2299987792969,76.04206776167896,3712923.15,0
2025-07-11 00:00:00+05:30,940.5499877929688,957.3499755859375,917.0,951.1500244140625,5923005,0.0,0.0,PAYTM,926.8349975585937,907.675,75.7414614561649,3744758.45,0
2025-07-14 00:00:00+05:30,943.0,979.8499755859375,935.0999755859375,974.7000122070312,6059678,0.0,0.0,PAYTM,931.9049987792969,912.5425018310547,77.2143019384338,3824867.4,0
2025-07-15 00:00:00+05:30,961.0,999.7999877929688,961.0,988.4500122070312,4590726,0.0,0.0,PAYTM,937.725,918.7075012207031,81.26043031936112,3877686.35,0
2025-07-16 00:00:00+05:30,983.0999755859375,1014.2999877929688,983.0999755859375,1005.0,5040292,0.0,0.0,PAYTM,945.5549987792969,924.3825012207031,80.68065656981048,3828518.65,0
2025-07-17 00:00:00+05:30,1008.0,1009.4500122070312,991.9000244140625,999.4000244140625,2363712,0.0,0.0,PAYTM,952.9650024414062,930.9425018310546,77.14482039224777,3671783.8,0
2025-07-18 00:00:00+05:30,998.0,1008.25,990.0,1001.5999755859375,3733731,0.0,0.0,PAYTM,960.0400024414063,937.4625,76.75863479815025,3597320.9,0
