Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,SMA_Short,SMA_Long,RSI,AvgVolume,Signal
2025-06-24 00:00:00+05:30,1601.0,1609.0,1576.5999755859375,1581.5999755859375,8083992,0.0,0.0,INFY,1614.5200073242188,1587.8245788574218,57.09617507452727,7041602.35,0
2025-06-25 00:00:00+05:30,1590.0,1619.9000244140625,1585.0999755859375,1614.9000244140625,7813533,0.0,0.0,INFY,1612.9000122070313,1591.0700073242188,62.39770244115628,7251110.5,0
2025-06-26 00:00:00+05:30,1608.800048828125,1624.0,1606.5999755859375,1616.0,6519233,0.0,0.0,INFY,1613.6400146484375,1593.690008544922,61.05931168895657,7146597.15,0
2025-06-27 00:00:00+05:30,1619.0,1629.5999755859375,1602.4000244140625,1608.0,8912268,0.0,0.0,INFY,1614.2400146484374,1595.955010986328,57.471258394606664,6934805.95,0
2025-06-30 00:00:00+05:30,1615.0,1615.0,1594.0999755859375,1601.800048828125,6294505,0.0,0.0,INFY,1612.0400146484376,1598.3550109863281,51.33028642846904,7030805.75,0
2025-07-01 00:00:00+05:30,1609.0,1617.699951171875,1600.5,1606.800048828125,4178937,0.0,0.0,INFY,1608.7300170898438,1601.5450134277344,43.5338149014115,6897082.45,0
2025-07-02 00:00:00+05:30,1618.0,1649.0,1603.4000244140625,1610.5,8653641,0.0,0.0,INFY,1606.4900146484374,1604.5100158691407,50.56180505274435,7102349.15,0
2025-07-03 00:00:00+05:30,1618.5,1632.4000244140625,1615.0,1618.699951171875,5259695,0.0,0.0,INFY,1606.5200073242188,1607.7300109863281,54.89160982684175,7017906.95,-1
2025-07-04 00:00:00+05:30,1625.0,1643.4000244140625,1612.300048828125,1640.699951171875,4411273,0.0,0.0,INFY,1608.3,1611.5750061035155,54.944386190975514,7040469.6,0
2025-07-07 00:00:00+05:30,1640.0,1644.0,1623.0,1627.0,3294523,0.0,0.0,INFY,1612.6,1614.2800048828126,46.17209680726134,7060035.65,0
2025-07-08 00:00:00+05:30,1628.0,1646.199951171875,1621.5,1638.699951171875,4590681,0.0,0.0,INFY,1618.3099975585938,1616.4150024414062,51.67434540435126,6859973.45,0
2025-07-09 00:00:00+05:30,1637.800048828125,1638.0,1623.5999755859375,1633.699951171875,4580828,0.0,0.0,INFY,1620.189990234375,1616.5450012207032,54.67316515899358,6559144.35,0
2025-07-10 00:00:00+05:30,1638.9000244140625,1638.9000244140625,1607.0999755859375,1615.800048828125,5330179,0.0,0.0,INFY,1620.1699951171875,1616.9050048828126,47.995486631178224,6301474.6,0
2025-07-11 00:00:00+05:30,1579.0999755859375,1607.0999755859375,1563.0,1594.9000244140625,11391755,0.0,0.0,INFY,1618.8599975585937,1616.5500061035157,53.42553199651665,6522646.6,0
2025-07-14 00:00:00+05:30,1591.800048828125,1591.800048828125,1559.800048828125,1570.300048828125,9173426,0.0,0.0,INFY,1615.7099975585938,1613.8750061035157,46.8836330558636,6701725.8,0
2025-07-15 00:00:00+05:30,1565.0999755859375,1603.5999755859375,1564.0,1585.5999755859375,7614807,0.0,0.0,INFY,1613.589990234375,1611.1600036621094,41.02874229116053,6701362.0,0
2025-07-16 00:00:00+05:30,1579.0,1612.0,1578.5,1607.9000244140625,6223491,0.0,0.0,INFY,1613.3299926757813,1609.9100036621094,47.80488030800154,6731051.2,0
2025-07-17 00:00:00+05:30,1598.0,1610.0,1580.0999755859375,1583.5,7374814,0.0,0.0,INFY,1609.8099975585938,1608.1650024414062,43.902428650418955,6842403.9,0
2025-07-18 00:00:00+05:30,1592.0999755859375,1599.300048828125,1580.0,1586.0999755859375,5161833,0.0,0.0,INFY,1604.35,1606.325,46.021262418183994,6640354.5,-1
